frame,class,x1,y1,x2,y2,confidence,side
577,person,1163.4604,400.2845,1181.417,445.6205,0.5162,right
577,person,472.3337,358.2457,495.4161,403.9363,0.4395,right
577,person,766.2443,426.8341,789.5585,475.8304,0.4171,right
577,person,1768.8464,619.6249,1799.1423,682.1523,0.4048,right
578,person,839.5286,467.3744,867.3203,520.7136,0.8044,right
578,person,981.7447,547.5609,1012.0113,606.5486,0.7512,right
578,person,737.5524,554.1332,764.009,617.6258,0.747,right
578,person,1063.9685,624.5681,1100.0574,686.244,0.7444,right
578,person,1521.1414,550.6923,1557.2904,608.1173,0.7244,right
578,person,490.267,474.0709,514.9084,528.4651,0.7075,right
578,person,1017.4561,509.5705,1033.7294,559.5052,0.7031,right
578,person,1165.3799,486.0703,1190.1621,540.0677,0.6906,right
578,person,1209.5153,632.235,1242.3973,691.9283,0.6779,right
578,person,216.3307,581.093,245.8489,643.7881,0.6757,right
578,person,1632.0011,576.7207,1661.9659,641.8795,0.6488,right
578,person,335.3655,637.2668,361.2224,713.4485,0.6309,right
578,person,808.5692,776.3409,837.9382,844.5955,0.6114,right
578,person,175.4012,579.6931,204.7266,644.7424,0.6069,right
578,person,177.5126,448.39,203.5753,501.088,0.5891,right
578,person,298.2371,651.844,338.2437,726.818,0.5702,right
578,person,545.7836,431.5782,564.2544,481.5301,0.5307,right
578,person,1162.4113,399.6164,1181.6283,445.4552,0.5254,right
579,person,836.8206,468.8863,870.1701,521.0234,0.7791,right
579,person,984.5592,547.3094,1012.7291,607.3307,0.7314,right
579,person,732.058,554.4125,764.7056,619.2516,0.7237,right
579,person,491.1504,474.5574,515.1207,527.7255,0.7121,right
579,person,1520.452,549.9323,1556.3467,609.2745,0.6967,right
579,person,335.0649,637.0161,362.8242,712.3488,0.6755,right
579,person,1209.5142,630.3598,1239.6193,691.4632,0.6748,right
579,person,1167.9686,485.692,1193.0365,542.5543,0.6611,right
579,person,1061.8353,625.3792,1099.5283,685.4962,0.6574,right
579,person,808.7006,776.5208,837.8475,844.5079,0.6172,right
579,person,1020.1901,506.3046,1037.3162,562.2004,0.6088,right
579,person,1628.2148,576.2661,1656.2827,641.9586,0.6073,right
579,person,217.1814,581.535,247.9265,643.0498,0.5688,right
579,person,176.1957,579.9919,204.4782,644.7308,0.5549,right
579,person,297.7373,649.972,328.476,726.0108,0.5498,right
579,person,177.9911,447.4062,200.8792,501.5602,0.5461,right
579,person,548.5552,432.2566,565.0611,480.8114,0.5453,right
580,person,1208.3679,628.7431,1235.7695,690.5195,0.7649,right
580,person,834.5816,470.2754,870.5695,520.6962,0.7641,right
580,person,492.695,475.098,515.454,526.8922,0.7541,right
580,person,988.5667,545.0539,1012.8442,606.3862,0.7444,right
580,person,729.4818,554.1382,764.5516,618.3979,0.7344,right
580,person,1022.6911,507.3259,1037.3728,559.8852,0.733,right
580,person,336.5294,637.2906,364.9362,710.8566,0.7285,right
580,person,1061.0266,625.4605,1099.1547,685.9664,0.7219,right
580,person,1520.1628,549.7689,1554.3311,609.2452,0.69,right
580,person,1172.1846,489.0771,1195.1837,541.7037,0.6583,right
580,person,297.9854,649.9962,324.7792,725.7544,0.6101,right
580,person,1622.328,576.9053,1657.526,641.6724,0.5689,right
580,person,218.7709,582.3881,249.1876,643.0173,0.5603,right
580,person,808.4173,776.4606,838.4748,844.7761,0.5582,right
580,person,771.2051,430.3768,790.86,476.733,0.4733,right
580,person,178.0939,579.5905,204.6229,644.9425,0.4378,right
580,person,552.2242,431.6093,567.5703,482.2508,0.425,right
580,person,178.4594,448.6517,200.5627,502.094,0.4241,right
580,person,1160.7145,400.8873,1181.4767,443.1804,0.4129,right
581,person,1207.1716,627.4005,1231.4646,690.6691,0.8097,right
581,person,336.7155,637.7917,366.8012,710.7231,0.7701,right
581,person,492.8403,474.93,517.2526,528.4066,0.7676,right
581,person,726.1372,554.5187,763.8604,617.7394,0.767,right
581,person,1022.9727,507.935,1039.2844,561.0223,0.7667,right
581,person,989.697,545.0573,1013.7721,606.522,0.7551,right
581,person,1059.7252,624.9352,1097.9924,686.2133,0.7377,right
581,person,1175.0663,487.6306,1196.7537,541.5085,0.706,right
581,person,552.8813,431.9044,569.9225,482.0856,0.6842,right
581,person,1519.7144,550.1318,1551.8951,609.3851,0.6555,right
581,person,297.7557,649.4354,327.5322,725.8303,0.6322,right
581,person,833.8792,471.5707,870.3585,523.1705,0.63,right
581,person,1617.5469,575.7802,1655.9283,642.1238,0.6104,right
581,person,808.3883,776.7228,838.5324,844.1708,0.5769,right
581,person,772.4969,431.2648,791.2872,476.6671,0.5225,right
581,person,219.9058,582.3373,250.918,642.5318,0.515,right
581,person,179.3305,578.5763,207.49,645.669,0.4583,right
581,person,465.5912,360.0861,489.2884,405.6482,0.4436,right
581,person,1160.4894,401.7571,1180.1567,444.2222,0.435,right
582,person,727.2532,553.0685,763.162,615.6294,0.7867,right
582,person,338.4198,637.5308,370.5982,710.2773,0.7646,right
582,person,988.9788,543.2216,1016.645,607.3898,0.747,right
582,person,1060.2997,624.6803,1095.2754,685.8963,0.7447,right
582,person,1204.3925,627.2007,1228.7612,692.5865,0.7447,right
582,person,1024.5916,509.4142,1043.4188,562.3284,0.7408,right
582,person,494.0677,475.6106,521.8653,531.1066,0.7152,right
582,person,1177.0475,489.9096,1199.7639,542.2778,0.6943,right
582,person,835.5746,471.86,865.9728,523.8891,0.6929,right
582,person,297.8968,648.718,329.4787,725.584,0.6466,right
582,person,220.8907,580.951,252.553,644.0113,0.616,right
582,person,1612.2363,574.3693,1654.0115,641.7631,0.5992,right
582,person,554.2368,431.7035,573.3542,482.0073,0.5865,right
582,person,1520.8868,548.9702,1546.964,609.2529,0.5665,right
582,person,808.1074,776.9196,839.9495,845.9866,0.5661,right
582,person,180.3975,573.0547,208.3286,645.3144,0.5561,right
582,person,772.4861,428.632,792.1329,478.6437,0.4761,right
582,person,465.4167,360.4195,489.6736,405.4226,0.4656,right
583,person,1179.1699,487.7914,1204.8285,540.2451,0.7879,right
583,person,726.6954,552.8043,762.8359,615.4901,0.7774,right
583,person,494.6773,479.2125,524.8188,530.5466,0.7489,right
583,person,340.429,636.9672,372.6185,710.5256,0.7216,right
583,person,1202.6453,627.5317,1226.3523,693.0753,0.7205,right
583,person,991.1016,541.6948,1018.6771,605.6818,0.7148,right
583,person,1025.7832,509.6294,1045.1809,562.5782,0.7127,right
583,person,555.9558,432.9326,573.9446,481.119,0.7039,right
583,person,1059.3965,623.7521,1093.8298,685.8322,0.6957,right
583,person,837.434,471.6313,866.0642,525.6484,0.6852,right
583,person,221.5342,579.499,253.3899,646.1232,0.6749,right
583,person,297.5923,648.0981,328.9931,722.6126,0.6383,right
583,person,772.7793,429.0538,792.3179,477.3162,0.5841,right
583,person,808.3156,776.6439,840.4768,846.9359,0.5837,right
583,person,1605.1245,574.3226,1652.3621,637.4448,0.5737,right
583,person,1520.4735,548.608,1543.5192,609.0086,0.5688,right
583,person,464.5816,363.9014,489.2699,405.9467,0.5194,right
583,person,577.7883,361.1342,592.7538,398.967,0.4791,right
583,person,181.6482,573.7615,208.2601,644.6775,0.4235,right
584,person,991.4709,542.2092,1020.0031,606.6008,0.7948,right
584,person,724.9938,552.8236,762.874,615.2961,0.7908,right
584,person,1182.114,489.0108,1208.0377,540.9996,0.7886,right
584,person,839.7627,472.0909,864.535,525.2338,0.7555,right
584,person,495.4549,480.1768,526.3854,530.7021,0.7547,right
584,person,1200.2527,627.1765,1225.5322,692.6387,0.7239,right
584,person,340.8384,636.5633,372.9221,711.2853,0.7219,right
584,person,222.7926,577.5009,254.0045,642.7785,0.7051,right
584,person,1057.8051,624.8207,1090.2188,685.1981,0.7004,right
584,person,1026.8673,511.5382,1048.072,563.8695,0.6903,right
584,person,556.6813,432.9014,580.0205,482.7386,0.6803,right
584,person,297.7154,647.4583,328.675,721.7032,0.6518,right
584,person,1520.1167,550.0624,1537.9351,608.7823,0.5918,right
584,person,808.8318,776.2519,841.4377,845.8812,0.5903,right
584,person,464.0146,361.8338,488.275,406.1567,0.573,right
584,person,183.0891,573.1039,208.9635,641.5283,0.5484,right
584,person,1602.6537,574.7927,1645.6183,636.1172,0.5441,right
584,person,578.0869,361.765,591.4821,399.1536,0.4885,right
584,person,774.3417,427.8479,793.7082,476.8459,0.4761,right
585,person,725.1884,554.1282,759.5651,615.2444,0.7975,right
585,person,995.3132,545.1065,1023.3173,605.5526,0.7692,right
585,person,559.2849,432.8585,584.5251,481.8365,0.7648,right
585,person,496.0154,480.6193,529.9893,530.9024,0.7528,right
585,person,342.4504,636.7578,373.384,711.6449,0.7388,right
585,person,1182.3472,486.4079,1211.3459,541.1309,0.7037,right
585,person,1028.0278,512.1064,1049.5107,563.4045,0.6983,right
585,person,1197.6117,627.2908,1225.6729,692.6611,0.6856,right
585,person,839.6971,471.5552,863.4441,525.4269,0.678,right
585,person,297.8884,645.7798,328.5771,719.9978,0.6583,right
585,person,229.9548,577.221,258.8579,638.4648,0.6249,right
585,person,1056.8513,623.3317,1085.6736,684.7845,0.6123,right
585,person,1518.1715,549.8969,1536.787,609.6411,0.6096,right
585,person,809.3919,776.0162,841.6822,844.3636,0.5979,right
585,person,775.7913,427.4711,794.1714,478.3074,0.5919,right
585,person,183.8771,573.7835,207.9356,639.3538,0.5724,right
585,person,578.6938,362.7805,591.3402,399.324,0.5483,right
585,person,463.1941,361.3131,487.7566,407.2863,0.5434,right
585,person,184.4437,448.8191,205.422,501.9343,0.5123,right
585,person,1600.7864,574.7765,1625.2925,636.7815,0.5037,right
585,person,1439.3649,430.2943,1466.0276,474.497,0.4383,right
586,person,998.296,546.4526,1025.1652,607.4771,0.7951,right
586,person,723.5898,551.6891,757.8793,614.8098,0.7779,right
586,person,343.8418,637.6244,373.3053,711.2646,0.7746,right
586,person,559.7269,431.9063,586.1069,482.1286,0.7539,right
586,person,496.2258,481.002,530.8159,530.8267,0.7506,right
586,person,1029.9036,515.1251,1051.7319,564.2823,0.7135,right
586,person,1194.1356,628.1307,1225.0625,691.8914,0.6996,right
586,person,841.6793,472.4169,861.4843,525.3516,0.6921,right
586,person,298.0182,644.9406,328.4178,718.3177,0.6722,right
586,person,1055.4464,622.0815,1082.5215,684.3273,0.6705,right
586,person,238.403,576.0673,271.17,638.2147,0.6574,right
586,person,776.1764,427.2445,794.4712,477.9817,0.6574,right
586,person,185.341,448.9821,206.8644,501.6456,0.6469,right
586,person,1183.2494,486.3382,1212.417,540.9545,0.6403,right
586,person,1596.5493,574.9022,1621.545,637.499,0.6173,right
586,person,184.0031,575.4598,209.2902,638.5327,0.616,right
586,person,809.8289,776.0352,841.9446,843.6174,0.585,right
586,person,463.0162,360.6898,485.7669,407.6112,0.5684,right
586,person,1514.8079,550.3823,1536.1003,608.5562,0.5023,right
586,person,1441.0713,429.1392,1467.1766,473.5512,0.4969,right
587,person,722.9519,550.8009,755.7069,615.4286,0.7759,right
587,person,998.8433,546.3287,1026.1333,607.4182,0.7461,right
587,person,496.7079,480.0015,531.1982,531.3512,0.734,right
587,person,344.5117,635.3899,374.9628,710.9363,0.7288,right
587,person,1031.3904,515.4752,1052.4922,563.7614,0.7232,right
587,person,240.0408,574.778,268.1095,638.7628,0.7158,right
587,person,1053.397,621.8958,1082.7173,685.4786,0.7111,right
587,person,186.3676,575.5743,213.8944,638.1918,0.704,right
587,person,1190.2588,628.2747,1226.2251,692.1669,0.7019,right
587,person,186.3878,449.3434,207.122,502.5818,0.6798,right
587,person,297.9592,643.9095,328.4336,718.0295,0.6791,right
587,person,841.2497,473.4987,861.6868,525.1467,0.6675,right
587,person,777.3382,429.1992,794.6116,477.2886,0.6663,right
587,person,1591.3271,574.6171,1620.3365,638.0596,0.6521,right
587,person,1512.3295,548.9379,1535.0737,608.7338,0.6158,right
587,person,559.5419,432.551,587.1846,482.0489,0.5978,right
587,person,810.967,776.6845,842.118,844.8715,0.5646,right
587,person,463.1337,361.633,484.603,407.9227,0.5315,right
587,person,1186.691,485.6494,1213.9554,541.1788,0.5173,right
587,person,577.9163,364.3184,592.2191,399.3928,0.4105,right
588,person,345.9244,636.3112,376.1831,709.8016,0.7971,right
588,person,719.3004,551.3938,750.2899,613.7817,0.7728,right
588,person,1001.8775,548.3634,1026.6461,606.7781,0.7705,right
588,person,241.4255,574.1979,275.1917,638.9859,0.7458,right
588,person,1032.3336,514.9116,1052.6488,563.4388,0.7423,right
588,person,1588.3099,574.0013,1616.2115,637.8602,0.726,right
588,person,1189.6123,628.5793,1226.0588,691.889,0.7219,right
588,person,298.4897,642.7025,327.2678,715.3177,0.7194,right
588,person,1051.8325,622.5712,1081.2983,684.7625,0.7146,right
588,person,187.0616,574.9802,218.6374,639.4732,0.699,right
588,person,842.3926,473.6471,860.7973,525.2789,0.6986,right
588,person,498.554,478.7805,532.1144,530.5539,0.6959,right
588,person,187.3699,449.7791,208.0829,504.0797,0.6708,right
588,person,778.5366,428.9112,796.2759,477.6588,0.6413,right
588,person,462.1817,363.0805,483.3987,406.6234,0.6247,right
588,person,560.2431,431.1617,586.5215,481.2963,0.5871,right
588,person,811.2092,776.3952,843.0753,846.1353,0.5801,right
588,person,1506.5172,550.4158,1535.4189,608.9118,0.5646,right
588,person,1190.0728,488.9454,1214.3126,540.5837,0.5129,right
588,person,578.265,365.2416,591.7897,399.1353,0.4875,right
588,person,1150.8848,397.5616,1174.7584,442.2723,0.4151,right
589,person,348.3109,636.6287,380.0392,710.0798,0.8394,right
589,person,1002.1696,546.0386,1027.441,607.2284,0.8076,right
589,person,299.5305,643.2761,326.6256,717.1661,0.7868,right
589,person,714.1026,549.8504,746.6514,613.6628,0.778,right
589,person,1050.6376,619.996,1082.126,685.3297,0.7201,right
589,person,1185.0287,627.7449,1225.365,691.966,0.7158,right
589,person,501.437,477.651,534.6398,530.4485,0.7156,right
589,person,1033.6505,512.1509,1054.0801,562.2361,0.7058,right
589,person,1581.2784,572.0069,1616.8672,638.2722,0.7019,right
589,person,246.2217,572.8561,272.4572,636.6929,0.6868,right
589,person,842.7108,473.6058,861.1356,525.9576,0.6673,right
589,person,1189.7941,487.3262,1216.2188,539.5274,0.664,right
589,person,189.0819,575.1613,219.7745,640.6676,0.6573,right
589,person,1502.8979,551.2313,1536.7336,609.3021,0.6571,right
589,person,812.7474,775.9371,844.4146,844.6841,0.6237,right
589,person,188.6881,449.8564,209.6868,503.032,0.6059,right
589,person,779.7607,429.9668,798.1295,478.1628,0.5998,right
589,person,462.4853,361.7082,483.1341,407.1356,0.5901,right
589,person,578.0722,362.4131,592.6478,400.4035,0.5374,right
589,person,1151.4838,395.7264,1171.3031,438.8773,0.4291,right
590,person,349.0769,637.492,383.0912,710.4155,0.8402,right
590,person,300.5685,643.9039,326.5572,715.2509,0.7953,right
590,person,1002.811,545.4306,1028.864,603.4199,0.7822,right
590,person,709.9359,550.6216,741.9945,610.3408,0.7774,right
590,person,843.4938,475.2143,860.8374,528.008,0.7743,right
590,person,1034.417,512.027,1054.6077,561.2867,0.7539,right
590,person,1048.9033,620.7014,1081.3383,683.8907,0.7488,right
590,person,1192.7686,488.1538,1217.8762,537.7036,0.7363,right
590,person,1579.1792,570.2355,1615.5527,636.7288,0.7181,right
590,person,1185.0059,627.4321,1224.5076,689.7762,0.6999,right
590,person,507.222,475.6152,536.7864,529.8918,0.6951,right
590,person,1502.2551,551.7697,1537.2784,609.4623,0.6919,right
590,person,248.2628,573.9872,275.8073,633.9491,0.662,right
590,person,190.6243,575.3018,220.3719,639.9467,0.6401,right
590,person,814.0247,776.4117,844.5859,844.0146,0.6297,right
590,person,781.5502,429.9251,799.9574,478.0583,0.6248,right
590,person,189.8606,450.3551,212.1351,504.5183,0.6137,right
590,person,461.4675,360.9785,482.1019,408.3192,0.5874,right
590,person,578.1081,363.8238,592.5352,400.3881,0.5324,right
590,person,1151.2089,395.0409,1168.4963,441.1007,0.4867,right
590,person,1756.1163,622.2847,1793.0403,684.0905,0.4101,right
591,person,349.3843,636.0117,386.8784,710.1379,0.8271,right
591,person,707.5974,551.0821,740.269,610.2669,0.8145,right
591,person,301.4943,643.5618,328.0372,713.6558,0.8115,right
591,person,1573.2037,568.0917,1615.0148,636.4282,0.7856,right
591,person,1003.1602,543.9019,1030.5007,600.1804,0.7752,right
591,person,1034.1256,510.1894,1055.3859,560.8303,0.7499,right
591,person,1186.6692,628.4241,1221.4016,686.1793,0.7401,right
591,person,1047.0634,618.957,1081.6208,683.8354,0.7377,right
591,person,1502.1508,551.9258,1537.8105,610.1644,0.7337,right
591,person,1194.2754,485.3164,1221.0505,537.4412,0.7174,right
591,person,782.1237,431.0367,801.9354,478.5807,0.705,right
591,person,512.0373,473.2355,538.9697,530.5674,0.6982,right
591,person,842.0081,474.9246,866.5556,528.4238,0.68,right
591,person,192.4438,573.7777,222.2311,640.0491,0.6729,right
591,person,814.3761,777.4673,845.8968,845.7682,0.6667,right
591,person,252.5974,572.4348,280.3383,632.1046,0.6275,right
591,person,192.1425,450.685,212.8245,505.5099,0.6245,right
591,person,571.1031,432.7062,590.9008,481.9406,0.6196,right
591,person,460.7177,360.6353,482.7625,407.1552,0.6086,right
591,person,1558.853,420.5542,1576.7241,469.4162,0.5297,right
591,person,1149.2144,393.5452,1167.5055,437.0706,0.4793,right
591,person,1752.8778,622.4365,1791.0809,687.7819,0.459,right
591,person,577.9852,364.4576,593.1039,400.1877,0.4496,right
592,person,350.6869,636.6624,388.3115,709.7281,0.8025,right
592,person,1004.0707,544.9573,1031.0861,600.2201,0.7838,right
592,person,706.9688,554.6359,739.1433,607.3184,0.7763,right
592,person,1569.4158,567.2803,1612.7008,630.407,0.7647,right
592,person,302.2559,642.6847,329.062,714.148,0.759,right
592,person,842.0812,474.7885,868.5956,526.795,0.7339,right
592,person,258.7694,571.1642,287.4116,632.5881,0.7026,right
592,person,1501.1101,551.7886,1537.1467,610.3853,0.6939,right
592,person,815.9445,777.4382,846.8461,844.8781,0.6927,right
592,person,1035.2191,508.9323,1057.2028,561.8963,0.691,right
592,person,1046.4781,618.6583,1081.0491,681.8958,0.6841,right
592,person,782.4937,429.9021,802.3229,479.1276,0.6341,right
592,person,194.1723,450.3136,213.5447,505.5509,0.6129,right
592,person,572.7151,431.8173,593.8652,482.1363,0.6094,right
592,person,1184.511,627.7286,1218.5061,684.7768,0.6081,right
592,person,194.0277,572.6124,221.5655,639.8043,0.5989,right
592,person,459.4671,361.3008,482.5952,407.3818,0.5867,right
592,person,1196.9128,484.6173,1223.5287,537.2343,0.5809,right
592,person,518.4175,471.827,542.1868,530.2856,0.563,right
592,person,578.8672,363.9434,592.9999,399.1943,0.4503,right
593,person,705.1516,555.9452,739.7186,609.1122,0.813,right
593,person,350.716,635.8137,390.312,710.0488,0.782,right
593,person,1004.5737,545.9238,1031.0105,600.0181,0.7587,right
593,person,1566.0802,566.3256,1607.3639,627.4142,0.7324,right
593,person,838.6132,475.1913,870.7844,528.2513,0.7324,right
593,person,302.0395,641.8283,333.527,712.8203,0.732,right
593,person,1497.9456,551.7817,1537.139,610.4391,0.7249,right
593,person,195.2621,450.9386,214.9094,504.9913,0.703,right
593,person,522.8268,472.0415,543.4861,529.3896,0.6994,right
593,person,1183.844,627.0737,1214.0889,687.2046,0.6978,right
593,person,261.9341,567.5683,292.1676,632.7546,0.6936,right
593,person,1045.4065,619.6564,1077.8616,682.0494,0.6628,right
593,person,1036.0382,508.1458,1057.8058,559.3463,0.66,right
593,person,196.718,571.7313,220.3422,634.2164,0.6544,right
593,person,817.8951,777.1296,847.4985,844.1708,0.6516,right
593,person,784.6581,429.2354,803.6238,478.2914,0.6356,right
593,person,575.4139,431.7351,595.9489,481.7942,0.6294,right
593,person,1197.8558,484.4722,1224.7939,536.9546,0.6157,right
593,person,458.4156,361.4099,482.3257,406.467,0.5895,right
593,person,578.7908,362.617,592.995,400.0542,0.4396,right
594,person,707.1254,556.381,741.2073,608.5591,0.804,right
594,person,303.1279,642.2668,337.1833,711.0249,0.7773,right
594,person,353.7833,635.8771,393.0855,710.0383,0.7624,right
594,person,1184.3434,627.1506,1209.7555,685.7869,0.7603,right
594,person,267.3154,565.5242,295.3088,631.4016,0.7471,right
594,person,199.0554,451.3455,216.8503,505.1559,0.716,right
594,person,1005.45,542.6154,1033.4604,600.5999,0.7032,right
594,person,1046.0387,619.3099,1077.1516,679.9832,0.6952,right
594,person,578.5223,431.6228,599.7303,482.7358,0.6795,right
594,person,819.5918,776.7043,849.7917,846.4037,0.6536,right
594,person,839.3514,475.159,875.4836,529.437,0.6404,right
594,person,525.9355,473.0169,548.3364,531.0732,0.6404,right
594,person,199.0605,570.3231,223.0255,634.7042,0.6359,right
594,person,1036.4717,505.921,1059.7156,557.658,0.6314,right
594,person,1501.7871,551.1447,1537.2942,609.8743,0.6195,right
594,person,1200.47,486.0846,1226.6497,537.5768,0.6023,right
594,person,787.9497,429.7009,806.9423,479.4816,0.5883,right
594,person,458.8799,362.7924,484.8001,407.9206,0.5714,right
594,person,1567.0651,567.0788,1590.5187,627.0043,0.4362,right
595,person,356.006,636.0989,393.8744,709.8544,0.813,right
595,person,1182.9027,627.5036,1211.8271,685.5877,0.7969,right
595,person,1046.1888,620.5703,1070.7374,679.9985,0.7713,right
595,person,707.7679,551.0724,744.1302,608.8953,0.765,right
595,person,270.6802,562.2805,297.824,630.1943,0.7556,right
595,person,1003.7369,541.643,1033.7509,600.359,0.7424,right
595,person,303.313,641.5402,340.1334,711.5019,0.7289,right
595,person,200.767,451.0768,218.6422,505.7672,0.7215,right
595,person,579.8934,432.8006,601.1884,484.4834,0.7139,right
595,person,788.5571,430.4639,806.9936,477.2313,0.6954,right
595,person,1202.4139,483.7411,1229.926,537.0698,0.6948,right
595,person,820.5119,776.2462,851.7178,846.7787,0.6634,right
595,person,530.3673,473.2739,551.1167,530.9442,0.6623,right
595,person,1038.5359,505.3977,1060.5814,557.2152,0.6468,right
595,person,458.4872,362.3826,487.8888,409.3013,0.624,right
595,person,201.4243,570.0359,224.8713,634.879,0.6073,right
595,person,839.3547,475.8372,876.1434,528.5283,0.5688,right
595,person,1500.5222,550.4691,1526.0288,607.0891,0.5312,right
595,person,1564.7919,566.36,1589.7122,627.69,0.486,right
595,person,1454.4321,423.4784,1481.8167,466.3882,0.4779,right
595,person,580.0941,363.5271,596.0807,400.6244,0.4216,right
596,person,356.5285,635.5022,396.3799,709.6218,0.8074,right
596,person,712.3831,547.7159,745.9655,607.876,0.7624,right
596,person,1004.1689,541.4925,1034.7489,599.8341,0.7584,right
596,person,1179.7368,627.6929,1212.7319,686.7803,0.7481,right
596,person,303.3186,641.1982,340.5723,707.6257,0.7473,right
596,person,1045.8234,620.382,1070.4309,678.1564,0.7107,right
596,person,583.6235,433.169,602.2095,483.4028,0.7011,right
596,person,273.0897,561.9296,298.1702,626.1671,0.6999,right
596,person,533.3359,474.8308,554.4658,531.092,0.6935,right
596,person,1203.2781,483.1322,1232.4977,540.0542,0.6794,right
596,person,789.167,429.3902,808.6036,479.5512,0.674,right
596,person,1561.3423,564.5985,1588.9308,628.5829,0.6662,right
596,person,204.1943,568.9557,227.3173,630.5911,0.6445,right
596,person,200.5278,450.1009,220.095,507.5539,0.6299,right
596,person,1040.3999,506.1282,1063.0411,556.9164,0.6297,right
596,person,1500.8613,548.1785,1531.1576,608.7861,0.6028,right
596,person,822.3792,777.027,853.1446,846.6045,0.58,right
596,person,458.4579,362.3147,488.2602,407.9992,0.5657,right
596,person,1454.6587,422.9721,1482.8043,465.8303,0.4361,right
597,person,716.0266,548.8417,747.7925,606.2136,0.8369,right
597,person,358.9881,635.3906,397.0834,710.0491,0.7989,right
597,person,1045.3506,620.0108,1072.6959,676.8347,0.7777,right
597,person,1176.8483,628.6279,1212.052,686.4884,0.7735,right
597,person,1004.0704,541.3878,1035.225,598.5548,0.7404,right
597,person,303.2599,640.0762,339.7542,708.2808,0.7242,right
597,person,790.5568,429.9682,809.6726,476.5768,0.7112,right
597,person,1558.1486,565.3846,1585.2577,627.0802,0.693,right
597,person,1501.0182,549.9034,1526.4688,607.0496,0.6898,right
597,person,824.6127,777.57,854.597,845.9291,0.6897,right
597,person,202.5376,449.9376,222.4652,507.3246,0.6564,right
597,person,1205.9044,486.1744,1235.2943,540.3076,0.6489,right
597,person,1040.6986,503.5471,1063.9841,557.8334,0.6254,right
597,person,459.8655,363.1093,489.0824,408.799,0.6198,right
597,person,208.4821,567.4699,230.9778,628.4508,0.6089,right
597,person,584.2121,433.0334,604.8693,484.0335,0.6022,right
597,person,537.4174,474.3635,559.093,530.9665,0.5876,right
597,person,844.2873,478.1696,873.4556,527.4004,0.5159,right
597,person,582.6213,364.4437,596.4767,399.4308,0.4044,right
598,person,720.1788,547.7429,750.1218,603.6873,0.8201,right
598,person,1173.0316,628.6329,1210.5492,684.8965,0.7772,right
598,person,360.2501,635.0898,398.8473,709.8447,0.7677,right
598,person,1554.3259,562.8235,1585.5872,626.7418,0.7434,right
598,person,826.8942,777.9476,856.6877,845.7962,0.7201,right
598,person,1006.4001,541.3408,1036.8973,600.2936,0.7201,right
598,person,1044.4407,620.077,1074.1697,678.1088,0.7146,right
598,person,1501.8854,549.0345,1524.702,609.0784,0.7108,right
598,person,303.261,639.6112,339.6839,707.6666,0.7079,right
598,person,283.2838,558.5092,305.8116,616.2184,0.6698,right
598,person,588.2743,434.105,609.8553,484.9911,0.6675,right
598,person,205.1271,449.6156,225.1913,505.8765,0.6641,right
598,person,793.6597,429.8228,811.7487,478.7545,0.6497,right
598,person,211.0188,564.6079,234.3976,627.5654,0.6424,right
598,person,460.6726,363.5904,489.8861,407.9296,0.6361,right
598,person,541.5563,476.4842,564.3599,531.6572,0.6163,right
598,person,1207.8727,486.357,1235.641,539.7037,0.6149,right
598,person,844.9475,475.5933,874.6165,527.2162,0.5757,right
598,person,1041.7534,501.976,1067.1046,556.4594,0.5622,right
598,person,583.4669,364.8083,598.0223,400.0407,0.4472,right
599,person,722.801,545.8301,751.2604,600.4299,0.8161,right
599,person,1170.4457,628.4991,1206.976,684.5923,0.7782,right
599,person,361.2936,634.8478,399.9249,709.5005,0.7752,right
599,person,302.9185,637.9991,338.5675,708.2891,0.7502,right
599,person,1549.2451,562.1978,1585.6523,625.6323,0.7246,right
599,person,1041.5229,620.1921,1075.6526,679.0838,0.7098,right
599,person,827.46,777.4611,858.7106,846.2802,0.707,right
599,person,845.7108,476.4399,870.6179,527.2554,0.7047,right
599,person,206.2238,449.2922,226.8836,506.1279,0.7023,right
599,person,1209.5502,484.329,1237.603,539.0271,0.7001,right
599,person,1006.2061,541.2807,1036.5106,599.3444,0.6964,right
599,person,589.8718,432.9802,612.183,485.7825,0.6784,right
599,person,794.8907,430.0763,813.0496,477.5332,0.6741,right
599,person,1502.0586,545.9881,1521.7985,604.7108,0.6572,right
599,person,544.5815,478.1825,573.1017,530.811,0.6368,right
599,person,213.973,562.1583,237.0599,626.4968,0.6018,right
599,person,286.5117,557.142,309.6889,619.3004,0.5926,right
599,person,461.1573,363.2589,489.6083,408.137,0.5907,right
599,person,1042.2653,501.9927,1067.6147,554.0913,0.4253,right
599,person,583.5015,364.488,600.1234,399.5355,0.4135,right
600,person,722.291,546.1317,753.3415,600.378,0.7709,right
600,person,361.9822,634.1968,400.1789,709.42,0.7619,right
600,person,301.8998,638.1567,339.4839,708.1907,0.7536,right
600,person,1170.0077,627.7756,1207.7384,685.3251,0.7128,right
600,person,1006.6714,540.3937,1038.0143,598.7986,0.6908,right
600,person,547.0106,478.026,576.7521,531.6997,0.6898,right
600,person,1211.6671,486.2315,1236.4149,538.3248,0.6889,right
600,person,1040.5876,618.5963,1075.9823,678.1365,0.6689,right
600,person,829.0754,777.509,859.2186,844.4491,0.6685,right
