frame,class,x1,y1,x2,y2,confidence
542,person,586.8609,434.9829,602.7045,485.6068,0.4771
542,person,1743.5125,646.0430,1779.8918,711.0386,0.4714
542,person,225.6796,559.1802,259.2468,621.7961,0.4548
542,person,696.8173,361.4328,712.5324,404.6918,0.4279
543,person,1312.4117,652.3970,1341.7705,720.7114,0.8234
543,person,794.3652,546.8300,823.4870,608.9532,0.8220
543,person,917.3430,555.4215,950.8403,617.6938,0.7986
543,person,1183.7963,640.0660,1219.3693,695.9205,0.7784
543,person,542.0975,457.4104,562.0884,509.7392,0.7699
543,person,429.2732,633.9194,458.6955,710.8765,0.7673
543,person,987.9893,514.1522,1010.2927,563.6111,0.7642
543,person,388.2191,648.2050,417.3150,725.5632,0.7181
543,person,885.1838,784.1082,909.6264,849.0515,0.6899
543,person,585.1743,436.1693,602.5898,487.2257,0.6549
543,person,1591.4465,568.6135,1633.0415,624.8593,0.6199
543,person,238.6186,445.3952,257.2588,495.1964,0.6193
543,person,1101.7003,470.5952,1123.9572,509.7532,0.5790
543,person,48.4189,871.7417,85.3752,969.5116,0.4765
543,person,1307.5479,451.9505,1340.0394,500.7789,0.4711
543,person,899.1183,463.2130,923.2747,518.5713,0.4680
543,person,1743.3794,641.0165,1782.6965,710.2189,0.4634
543,person,225.5423,559.7875,256.2460,620.8401,0.4555
543,person,593.4996,356.5635,615.7950,399.0829,0.4371
543,person,757.7294,423.9886,780.9851,474.1034,0.4185
544,person,1311.1738,651.5744,1340.1570,719.5091,0.8344
544,person,794.7406,546.9991,825.2787,608.1337,0.8328
544,person,542.6646,459.9678,559.2944,509.1736,0.8230
544,person,427.6846,634.8124,453.9644,710.7279,0.8124
544,person,916.8497,554.8896,954.9335,614.6124,0.7956
544,person,1182.8243,639.2249,1219.0514,695.1629,0.7867
544,person,985.7697,512.2527,1012.1146,563.1429,0.7832
544,person,386.0468,648.6001,415.3269,724.6687,0.7396
544,person,883.4877,783.5129,908.2106,847.9488,0.6723
544,person,584.0099,438.5152,601.5797,485.9790,0.6666
544,person,754.8954,424.1630,782.8331,474.5387,0.6405
544,person,1593.8972,568.2921,1633.9142,624.4051,0.6325
544,person,1104.3689,467.9771,1126.7572,510.5193,0.6315
544,person,238.1444,445.0486,255.5978,497.5558,0.5872
544,person,45.1283,872.3568,82.4220,969.6608,0.5652
544,person,250.8382,573.9359,277.4915,636.0059,0.5558
544,person,900.2842,463.4442,922.7383,518.7037,0.4892
544,person,691.9021,366.1638,706.7291,403.6336,0.4803
544,person,1244.6052,438.4532,1262.0211,484.1272,0.4777
544,person,592.0968,357.3451,612.7567,399.2729,0.4537
544,person,1310.9381,450.1721,1344.5546,497.6746,0.4408
544,person,1743.8680,637.5135,1787.9796,705.2953,0.4296
544,person,226.8412,559.7492,255.2694,620.4341,0.4035
545,person,1310.7031,652.5881,1340.1318,719.2887,0.8556
545,person,794.7680,547.2635,825.2291,608.3054,0.8099
545,person,542.2998,459.2908,558.6769,510.0903,0.7963
545,person,921.0110,554.2736,960.0300,613.1930,0.7860
545,person,1182.8024,638.6785,1215.5900,695.2815,0.7794
545,person,423.0708,633.9335,451.7286,711.6845,0.7726
545,person,1103.9983,468.3714,1130.8763,512.2261,0.7574
545,person,384.3627,649.1462,410.2507,724.6331,0.7498
545,person,985.2852,511.5650,1014.9706,563.5825,0.7283
545,person,582.8549,436.2756,603.8965,485.3608,0.6806
545,person,881.5637,784.0783,906.7700,844.3218,0.6605
545,person,1598.0249,568.8754,1631.6515,624.0400,0.6285
545,person,236.7448,445.2901,255.3777,496.9261,0.5947
545,person,754.5938,423.9116,784.1723,473.6738,0.5849
545,person,250.8071,573.8460,276.9566,636.6707,0.5642
545,person,42.7829,872.1581,80.0067,969.9047,0.5300
545,person,1744.5348,636.1453,1786.6666,702.5223,0.5068
545,person,589.6465,356.9441,611.3090,399.4005,0.4805
545,person,899.6537,462.8607,920.5062,518.6290,0.4490
545,person,224.0050,559.9946,252.7913,618.2701,0.4067
546,person,1310.4128,651.7094,1338.9048,721.0272,0.8338
546,person,542.2410,459.0190,558.5208,510.1555,0.8101
546,person,798.3492,547.5095,823.1229,608.0903,0.8024
546,person,921.4884,554.0809,962.5053,614.3473,0.7690
546,person,985.2874,512.2515,1015.5071,562.3378,0.7622
546,person,1183.1909,638.5307,1213.7283,694.4645,0.7586
546,person,881.3784,782.4566,905.9442,849.2509,0.7559
546,person,383.4873,648.3984,405.8417,725.8524,0.7553
546,person,420.9305,633.6628,449.8253,713.0367,0.7350
546,person,581.2269,436.0203,606.9427,485.6517,0.7009
546,person,1104.7714,466.7400,1131.7296,515.4700,0.6328
546,person,755.8169,423.1117,786.2977,473.7530,0.5972
546,person,1599.9521,566.9435,1630.7476,624.5514,0.5584
546,person,250.9133,574.8600,279.3378,636.6632,0.5338
546,person,40.3057,871.8381,77.2593,971.1689,0.5192
546,person,1748.4485,635.7038,1792.0052,700.1333,0.4588
546,person,236.4997,444.1758,255.6000,496.2857,0.4515
547,person,1307.8811,652.4674,1339.6942,720.1241,0.8028
547,person,542.2372,458.1099,558.5079,510.5024,0.7917
547,person,381.3330,647.2532,405.2515,725.0708,0.7393
547,person,800.6525,547.1324,822.7068,608.2367,0.7325
547,person,577.4889,434.9077,607.1622,486.4232,0.7311
547,person,879.0703,780.9282,903.9053,847.2728,0.7198
547,person,988.7392,512.8503,1016.0792,561.4630,0.7148
547,person,1182.3810,636.6183,1212.4176,694.1365,0.7004
547,person,416.8547,635.1698,447.5813,712.4806,0.6970
547,person,927.6165,554.2204,962.5457,615.1077,0.6793
547,person,1106.0608,468.3160,1132.2885,516.7220,0.6652
547,person,1603.0283,565.5920,1630.3378,623.7043,0.5697
547,person,37.4834,871.7721,73.1206,971.5790,0.5396
547,person,249.3426,576.0055,277.7807,636.5726,0.5022
547,person,758.2795,424.5169,786.3818,474.1418,0.4763
547,person,583.9345,356.1613,606.8745,399.6205,0.4203
547,person,229.9883,565.4709,254.7130,627.1123,0.4177
548,person,1306.6954,652.0198,1338.5166,720.3976,0.7958
548,person,414.4161,636.5094,444.6246,710.8380,0.7488
548,person,991.7604,514.0800,1015.5680,561.4305,0.7477
548,person,379.7971,648.2961,402.9189,723.6524,0.7363
548,person,1109.6522,469.2826,1132.1302,518.4783,0.7171
548,person,931.2270,553.8586,967.4211,615.3766,0.7101
548,person,1180.5172,635.9245,1210.4005,695.0695,0.7068
548,person,541.1743,457.6683,559.2191,510.5461,0.6974
548,person,878.2720,782.4114,902.7990,845.4828,0.6909
548,person,1602.7976,564.5697,1629.7251,623.1896,0.6617
548,person,574.4542,435.2726,605.8522,486.3875,0.6510
548,person,897.2752,463.3478,915.7390,517.9111,0.6293
548,person,34.2683,872.4014,70.3282,971.4366,0.5378
548,person,803.1334,544.8342,823.6584,608.7215,0.5018
548,person,231.4259,445.3802,254.8507,498.5559,0.4908
548,person,229.0340,564.8406,254.1067,626.0145,0.4568
548,person,582.2994,354.1022,603.2701,399.6920,0.4379
548,person,247.9331,577.6069,276.8447,636.9617,0.4276
549,person,1304.8112,651.4874,1337.1150,719.9702,0.7950
549,person,412.0083,637.0148,442.0031,711.0449,0.7436
549,person,1113.5135,470.4195,1132.0466,519.2434,0.7407
549,person,940.5444,552.7415,968.7932,615.1066,0.7348
549,person,376.8299,647.6076,399.5865,722.5206,0.7178
549,person,1178.4285,632.5121,1207.8499,694.0870,0.7178
549,person,539.2125,456.9054,559.6540,510.0664,0.6692
549,person,572.7739,435.2942,602.7307,486.8290,0.6490
549,person,896.3047,463.2573,915.7978,516.9352,0.6452
549,person,875.5419,779.5917,902.6270,844.8770,0.6365
549,person,993.5744,513.4435,1016.7372,561.3313,0.6153
549,person,804.6992,545.3709,823.6453,607.8419,0.6026
549,person,31.9947,873.1172,68.5554,971.4207,0.5642
549,person,1601.4144,561.8136,1629.9283,619.3007,0.5483
549,person,760.9429,427.2725,784.4498,472.9320,0.5154
549,person,579.5630,352.7644,600.9460,399.0207,0.4909
549,person,229.6783,444.0191,255.2138,498.1015,0.4699
550,person,943.3181,554.1155,971.4769,615.9824,0.7943
550,person,1303.8163,649.6771,1335.7094,720.4374,0.7733
550,person,409.8134,637.1116,438.8444,711.4792,0.7662
550,person,1116.5668,470.2135,1134.0652,519.6301,0.7302
550,person,1176.9258,632.4304,1204.5095,693.3721,0.7212
550,person,572.9790,434.3566,599.7840,485.5278,0.6951
550,person,537.1446,456.6262,561.2461,509.1968,0.6790
550,person,895.0106,463.6642,916.8221,516.3870,0.6703
550,person,375.3308,647.1942,398.4204,721.1926,0.6611
550,person,770.1424,426.9771,785.0047,471.2893,0.6113
550,person,802.6802,543.8058,824.9290,606.8058,0.5775
550,person,1602.0839,562.3865,1630.3077,616.9592,0.5287
550,person,28.4045,873.8112,66.8917,972.7310,0.5216
550,person,576.8301,353.8629,598.0185,399.5283,0.5149
550,person,874.9660,779.2838,901.5850,846.2224,0.4631
551,person,1301.5591,648.0420,1332.2725,717.1044,0.8178
551,person,943.8239,553.9171,973.6144,614.2061,0.7953
551,person,406.8928,637.1221,437.6404,712.0908,0.7481
551,person,1115.4144,470.2275,1136.9758,519.7465,0.7278
551,person,892.7847,463.5522,915.6733,515.9724,0.7003
551,person,769.9581,426.8254,786.2732,472.0173,0.6782
551,person,1173.8428,631.0722,1202.6123,694.1594,0.6781
551,person,535.7119,457.4884,559.1851,511.8711,0.6769
551,person,573.3106,434.1812,597.2360,485.0799,0.6083
551,person,872.6754,779.6384,900.4473,845.4002,0.5795
551,person,573.4346,353.6527,595.0245,399.7118,0.5428
551,person,225.1996,445.1153,249.7539,497.9070,0.5326
551,person,25.1643,874.0999,63.7529,972.8231,0.5185
551,person,801.9440,543.1179,828.3815,606.5090,0.5070
551,person,1232.5182,427.2226,1252.3458,475.3275,0.4902
551,person,1601.0229,561.3461,1631.6052,616.0225,0.4752
552,person,403.4419,637.7391,433.8919,711.5156,0.7957
552,person,1299.7618,648.3464,1328.5255,716.4144,0.7898
552,person,943.8992,551.6803,975.0309,612.2866,0.7735
552,person,803.3271,545.4081,830.7925,605.8629,0.7678
552,person,1111.9290,469.0193,1138.4034,518.5872,0.7580
552,person,535.9175,460.1498,555.6855,509.9981,0.7193
552,person,369.8734,646.8665,393.3039,720.5147,0.6746
552,person,1171.0006,628.5023,1200.9464,692.3663,0.6743
552,person,890.4581,463.4407,913.7831,516.6879,0.6418
552,person,995.7840,510.0042,1021.6526,559.5304,0.6202
552,person,766.2217,424.7899,788.4034,473.6230,0.5978
552,person,574.3387,434.7064,593.7094,485.2858,0.5977
552,person,870.9408,779.0663,897.5938,845.9409,0.5811
552,person,571.0287,354.2082,592.8887,399.6176,0.5561
552,person,224.8745,561.4958,252.7436,621.3986,0.5358
552,person,21.7629,875.5609,60.1038,972.9521,0.5195
552,person,1599.9614,561.5728,1631.8456,615.8082,0.5101
552,person,1229.5444,426.1734,1249.6161,471.9578,0.4904
553,person,805.5864,545.6285,833.5734,606.5795,0.8141
553,person,1297.2725,646.6320,1326.7566,713.3044,0.7989
553,person,944.8640,551.0184,978.5898,611.1744,0.7755
553,person,401.1916,637.0726,431.3745,712.1845,0.7424
553,person,535.2759,461.3102,553.9548,510.9401,0.7321
553,person,889.0551,464.1450,913.6423,516.8901,0.6972
553,person,995.0081,508.8428,1022.5168,557.8795,0.6760
553,person,367.8021,646.8304,391.2677,721.1569,0.6699
553,person,1168.2733,629.0436,1199.1343,691.5826,0.6661
553,person,575.0496,432.9220,592.2953,484.1031,0.6641
553,person,868.6550,778.5826,897.1231,845.5095,0.6343
553,person,1111.9160,469.3425,1142.0295,516.3117,0.5991
553,person,222.7236,562.5304,249.0468,621.8334,0.5287
553,person,19.2737,875.5142,56.9701,973.2567,0.5229
553,person,1226.1920,421.8784,1247.9215,471.1143,0.5180
553,person,765.4039,423.2834,790.5667,472.4600,0.5058
553,person,1598.0200,562.3347,1631.0197,616.1967,0.4717
553,person,568.3629,355.9354,591.5231,400.2840,0.4147
554,person,396.7029,637.5782,427.3568,712.8691,0.8098
554,person,1293.1810,646.0891,1322.9086,710.1706,0.7953
554,person,532.7979,463.5067,552.4914,511.6261,0.7632
554,person,943.4028,550.5174,983.3165,610.4542,0.7630
554,person,805.6095,547.9430,830.9579,606.7319,0.7446
554,person,1165.3859,629.5068,1194.7827,690.3485,0.7402
554,person,363.9618,647.2870,386.5718,721.3783,0.7172
554,person,865.9103,779.0178,894.2999,846.6797,0.7126
554,person,994.1808,508.6845,1023.6773,557.5998,0.7095
554,person,886.4621,463.8875,909.9172,516.9409,0.6764
554,person,1109.6558,469.9296,1143.2194,521.9075,0.6022
554,person,764.7298,422.3909,793.6524,472.2557,0.5400
554,person,1223.9615,422.8272,1244.9088,469.6725,0.5225
554,person,220.4666,563.5762,246.6073,623.3698,0.5118
554,person,1595.6350,562.4514,1628.9434,615.5416,0.5068
554,person,1742.2006,586.0946,1773.5233,644.2782,0.4840
554,person,14.1926,875.5086,51.9361,974.8545,0.4540
555,person,1291.1522,646.1465,1318.1848,711.2350,0.8088
555,person,942.9327,550.8166,987.5127,610.2294,0.7551
555,person,531.5933,463.6847,550.7365,512.9160,0.7345
555,person,392.5915,636.9175,425.1175,712.8604,0.7258
555,person,360.2844,647.4398,383.9329,721.8879,0.7070
555,person,883.8571,463.4538,907.5955,517.9277,0.6808
555,person,1161.6136,627.6034,1190.5382,690.4066,0.6743
555,person,994.5714,507.9960,1026.0381,557.6664,0.6478
555,person,862.6124,778.3581,892.2103,845.8738,0.6475
555,person,804.2838,546.8102,828.5929,606.5949,0.5833
555,person,1110.4875,469.7776,1143.3030,522.5191,0.5790
555,person,218.9903,563.3408,243.1735,625.7644,0.5446
555,person,1594.1030,559.3570,1628.6309,616.7413,0.5440
555,person,763.6729,422.9634,796.0134,471.4152,0.5413
555,person,1220.9579,420.7304,1242.1735,467.6312,0.5164
555,person,1738.9010,582.7711,1771.2579,645.8635,0.5078
555,person,11.1554,875.8979,47.9574,975.0279,0.4687
555,person,1766.7729,629.2432,1809.7148,695.1378,0.4458
555,person,560.3024,358.4401,583.7212,400.5352,0.4441
555,person,219.3574,445.3838,241.7528,498.2020,0.4419
555,person,1360.5820,443.8605,1384.5132,492.4208,0.4131
556,person,1286.6700,643.7893,1314.5927,708.7396,0.7911
556,person,388.9019,636.6078,421.3134,713.4000,0.7179
556,person,996.4838,508.4271,1026.0139,558.4930,0.7167
556,person,529.1423,462.2420,548.6106,513.2355,0.7019
556,person,356.7218,646.1128,381.7841,721.3468,0.7001
556,person,883.3813,463.4049,904.2327,516.6488,0.6732
556,person,1157.0762,627.4243,1188.1301,689.9056,0.6470
556,person,216.4087,563.8401,240.3849,626.7960,0.6320
556,person,959.2670,553.0791,987.8139,610.3466,0.5910
556,person,803.9372,546.7842,825.9371,607.0441,0.5797
556,person,859.6287,778.2911,889.1847,845.6229,0.5673
556,person,763.3109,423.8915,794.3022,471.0718,0.5614
556,person,1595.1996,558.4103,1627.3756,615.9899,0.5209
556,person,217.9948,444.9836,237.7797,498.2411,0.5169
556,person,1217.4939,420.6464,1238.1205,464.6004,0.5118
556,person,7.8863,876.1932,44.6172,977.2172,0.5070
556,person,1736.1709,580.8224,1768.1228,646.1667,0.4712
556,person,1112.8654,471.2389,1143.3682,525.4455,0.4617
556,person,1365.4683,443.1783,1387.4850,490.9154,0.4051
556,person,555.5519,359.0772,578.9103,402.7747,0.4035
557,person,1282.9994,643.6335,1311.4563,708.0349,0.7566
557,person,383.8846,637.0377,415.8391,712.8492,0.7207
557,person,882.5750,463.6063,900.7225,516.3314,0.7069
557,person,998.2170,508.4916,1023.8837,558.1928,0.7001
557,person,1370.0647,442.9340,1389.0757,489.3992,0.6740
557,person,1153.0304,625.8333,1184.0250,690.8458,0.6429
557,person,526.2629,461.1938,547.4767,514.7595,0.6398
557,person,352.2574,646.1975,377.8516,722.6553,0.6264
557,person,1118.5514,472.9452,1144.2513,528.5844,0.6129
557,person,1733.1244,579.4655,1765.6315,647.8455,0.6052
557,person,212.6572,564.0219,238.4597,625.7077,0.6026
557,person,856.1671,777.7341,886.2446,846.1899,0.5608
557,person,803.1698,546.8158,829.8241,604.8390,0.5405
557,person,1593.5707,557.0051,1623.6256,613.6096,0.5181
557,person,550.9282,357.7047,575.2336,402.5705,0.4944
557,person,762.3373,424.1202,791.9719,471.5052,0.4912
557,person,2.3440,877.8223,40.8825,976.2340,0.4609
557,person,1770.7430,628.5189,1812.2589,695.0700,0.4040
557,person,241.6749,572.6528,263.9240,637.5320,0.4023
558,person,948.2692,553.5365,983.2760,609.5565,0.7598
558,person,1279.3734,643.2269,1308.6761,707.2733,0.7246
558,person,1148.0438,625.4487,1180.0137,689.8109,0.7209
558,person,379.4977,636.7832,409.6758,712.9590,0.7110
558,person,1000.2570,508.9362,1022.8998,556.4931,0.7056
558,person,853.9409,777.4783,882.4054,845.5159,0.7030
558,person,1120.7491,474.7939,1146.3700,527.1711,0.6984
558,person,523.5034,461.2422,544.6855,515.6891,0.6858
558,person,1367.6493,440.6184,1392.7798,488.7829,0.6793
558,person,878.9973,462.3715,898.8565,517.0182,0.6484
558,person,349.7567,648.0754,374.1653,721.8609,0.6329
558,person,801.0756,546.9641,829.9067,605.8147,0.6207
558,person,210.2973,564.5272,234.6882,626.3821,0.6132
558,person,1728.9819,580.3852,1763.9518,647.7601,0.5981
558,person,762.2985,424.6034,789.6119,471.2639,0.5448
558,person,1589.5510,552.9207,1620.7760,611.9570,0.5198
558,person,240.3262,574.0512,262.8978,638.5045,0.4611
558,person,1772.2666,629.0968,1812.6461,693.5287,0.4601
558,person,1214.4730,418.6212,1233.3270,460.7024,0.4516
558,person,546.7405,357.7246,572.1487,401.5083,0.4417
558,person,566.4393,433.5516,589.4573,484.4053,0.4255
559,person,1274.2574,643.3463,1302.5839,705.5076,0.8090
559,person,952.9244,552.0518,983.6792,610.1338,0.7750
559,person,1121.9084,475.5193,1147.3224,526.2706,0.7404
559,person,800.3555,549.3432,829.1873,604.4496,0.7369
559,person,373.5369,636.5953,404.3911,713.8035,0.7090
559,person,1144.0183,625.8650,1176.2095,688.9382,0.6903
559,person,1004.9540,509.0576,1022.1297,556.1833,0.6887
559,person,520.8535,460.9659,542.7309,516.1700,0.6823
559,person,877.7084,463.2254,895.6965,516.2863,0.6693
559,person,207.8156,564.3088,231.6967,625.5848,0.6465
559,person,850.9927,776.9678,879.6037,844.7542,0.6330
559,person,1725.5134,580.7886,1759.8713,645.8784,0.6275
559,person,345.3979,646.9514,371.1256,722.6682,0.6220
559,person,235.1315,573.0894,263.8110,638.9810,0.6066
559,person,1585.9325,552.6055,1616.3990,610.2065,0.5701
559,person,561.9027,433.0675,587.7852,484.0473,0.5190
559,person,1211.8887,415.7825,1229.2610,459.7048,0.4920
559,person,1369.4543,439.7780,1396.7645,486.3896,0.4643
560,person,961.5019,551.9053,984.7285,610.1391,0.7952
560,person,1270.9062,641.1232,1299.7410,706.4155,0.7655
560,person,798.3810,550.0811,827.7896,608.1628,0.7360
560,person,560.7903,433.9833,585.4748,483.9105,0.7318
560,person,1138.7384,625.5402,1171.2144,688.5391,0.7090
560,person,1003.1307,508.2641,1023.3228,556.8509,0.6787
560,person,876.2223,463.5350,892.6710,516.5184,0.6671
560,person,232.8120,573.2978,264.1984,638.5676,0.6554
560,person,848.1027,777.2567,876.5093,843.7917,0.6428
560,person,342.3011,647.0081,366.1840,723.7419,0.6389
560,person,1120.2881,474.1130,1150.4452,527.6949,0.6088
560,person,204.6891,567.1328,229.8663,627.9860,0.6039
560,person,770.2253,424.8651,784.9363,470.4020,0.5570
560,person,1582.9318,552.4666,1613.2163,610.1021,0.5543
560,person,370.2151,637.4630,398.2725,716.2916,0.5503
560,person,520.4006,463.3885,541.2351,516.4844,0.5296
560,person,1722.2146,582.7488,1752.2761,645.2784,0.4792
560,person,535.7199,356.9569,560.6299,402.0313,0.4669
560,person,206.1597,444.7367,226.9267,499.0722,0.4519
561,person,962.1784,547.9263,984.3459,609.5381,0.8210
561,person,1266.9397,641.2059,1294.8292,705.0713,0.7851
561,person,795.6513,551.3016,822.8513,608.2391,0.7695
561,person,556.7845,433.4510,581.6620,484.1633,0.7661
561,person,1000.6004,507.7149,1022.5617,556.4076,0.7499
561,person,844.9422,776.8326,873.0104,845.1877,0.7397
561,person,1133.6796,624.6627,1165.0195,687.8823,0.7140
561,person,873.2737,463.5933,890.9073,516.1531,0.6666
561,person,231.8246,574.1633,263.0262,638.8911,0.6526
561,person,1717.7230,582.8987,1752.4171,648.2661,0.6430
561,person,366.6856,637.5000,392.5339,714.9838,0.6391
561,person,1206.7632,415.7176,1221.4614,459.8281,0.6196
561,person,337.9499,647.0193,363.1323,722.9846,0.6156
561,person,1580.0460,551.8838,1610.5228,610.8575,0.6045
561,person,202.8329,443.6217,225.2101,500.0010,0.5964
561,person,1119.6245,473.3992,1151.2717,526.3429,0.5820
561,person,200.7663,568.2305,227.2939,627.8901,0.5477
561,person,768.9714,423.1589,784.2446,468.8121,0.5467
561,person,629.9349,362.5247,644.1503,401.8246,0.5021
561,person,516.8648,461.3470,540.5101,517.7375,0.4448
561,person,1371.7311,440.2613,1404.2241,484.6322,0.4249
562,person,1263.2562,641.9478,1290.2849,704.4177,0.8318
562,person,793.2385,552.4234,818.7036,607.9038,0.7990
562,person,959.8986,548.5699,983.9344,608.9487,0.7798
562,person,999.6660,507.5750,1023.5352,556.9288,0.7743
562,person,554.3894,432.4951,578.7190,483.0233,0.7676
562,person,1128.5688,623.7227,1158.4583,688.4419,0.7130
562,person,870.5585,463.6688,889.4656,516.4426,0.6953
562,person,840.9558,776.5380,870.2635,845.0971,0.6845
562,person,1203.3757,415.6311,1218.6658,459.5546,0.6524
562,person,230.8553,574.7567,259.8197,638.4174,0.6519
562,person,766.8020,423.9086,783.1700,473.3886,0.6208
562,person,333.7440,646.9177,365.0836,723.5642,0.6074
562,person,363.5970,636.4714,389.5544,715.1265,0.6073
562,person,200.0674,444.3952,222.1117,498.7964,0.5733
562,person,1118.9180,474.0724,1151.3651,527.6916,0.5729
562,person,197.9213,566.8935,226.8565,630.3901,0.5624
562,person,1575.9683,551.9767,1606.9497,609.7755,0.5562
562,person,513.9862,466.0939,535.9208,518.2842,0.5276
562,person,1712.5518,583.8124,1749.8254,647.6696,0.4605
563,person,959.3399,548.9944,986.8321,607.8569,0.8103
563,person,790.2808,552.4384,815.4641,608.0484,0.7936
563,person,551.3575,431.7281,573.3632,481.9691,0.7709
563,person,997.3321,506.6849,1026.1483,557.9819,0.7562
563,person,1258.6370,640.9950,1287.2794,705.2494,0.7401
563,person,511.4420,467.3242,531.2029,517.7964,0.7091
563,person,228.6303,575.4276,257.2382,640.0087,0.6778
563,person,359.8186,637.4818,386.6951,716.5419,0.6702
563,person,1123.9556,624.0152,1151.6052,687.8284,0.6700
563,person,329.6993,647.5131,357.2030,724.1461,0.6608
563,person,1572.4695,553.5963,1602.7006,608.3560,0.6564
563,person,838.2911,776.1921,867.6081,844.2198,0.6485
563,person,866.5441,463.4978,889.7087,518.3531,0.6458
563,person,1706.7122,581.8202,1745.5261,646.1721,0.6246
563,person,195.6027,446.1661,220.4668,499.1693,0.5769
563,person,195.4231,569.3599,226.4528,632.1154,0.5357
563,person,764.4970,422.6052,783.6949,472.5117,0.5229
563,person,1199.7163,411.3812,1216.4679,458.4554,0.4987
563,person,1120.1072,472.4144,1154.8701,529.1782,0.4919
563,person,520.9611,354.0404,544.7808,402.5976,0.4622
564,person,786.4539,551.6598,812.7922,608.3583,0.7601
564,person,864.1970,463.6273,886.3105,518.7571,0.7370
564,person,835.6089,777.0455,863.6741,845.0833,0.7262
564,person,958.5279,547.5688,991.9212,607.2123,0.7229
564,person,1254.2922,637.6607,1285.1814,703.7027,0.6991
564,person,511.5750,465.8277,529.2529,518.8397,0.6514
564,person,996.1000,506.7554,1032.2007,560.0983,0.6511
564,person,326.2114,647.5883,357.3376,723.5049,0.6502
564,person,551.3890,430.6661,570.9767,482.8504,0.6424
564,person,1118.7039,624.5984,1146.2686,684.7497,0.6396
564,person,357.0448,638.7272,382.9748,715.3875,0.6340
564,person,1702.3839,581.7071,1742.0431,647.9821,0.6219
564,person,225.8593,575.9421,255.3610,640.3146,0.6044
564,person,192.8324,568.7385,220.7124,631.4482,0.5965
564,person,193.1419,446.8352,218.7934,499.9144,0.5891
564,person,763.3638,423.8821,786.8564,473.0782,0.5642
564,person,1567.7893,553.8417,1599.4812,608.6871,0.5364
564,person,1123.9017,475.9973,1159.7798,530.9753,0.4903
564,person,1384.0814,442.9004,1407.0154,484.6134,0.4600
564,person,1774.1616,620.7065,1803.9653,682.3030,0.4068
565,person,958.6862,548.7154,996.2710,606.7811,0.7984
565,person,781.9426,551.3064,810.1755,608.3161,0.7655
565,person,1249.1664,636.3642,1282.2191,703.5070,0.7484
565,person,831.6202,777.3271,859.3372,844.3951,0.7168
565,person,861.1172,463.4905,883.2596,518.0431,0.6680
565,person,352.1300,639.8531,379.8098,715.6600,0.6442
565,person,1563.5262,551.2041,1596.2765,608.5767,0.6412
565,person,997.2012,508.9380,1025.0405,559.1796,0.6311
565,person,761.1206,423.9716,787.2124,471.1696,0.6208
565,person,191.5424,446.1665,215.8914,499.8992,0.5999
565,person,1695.9965,580.9178,1735.3605,645.4734,0.5927
565,person,508.2069,463.4085,527.3879,520.0181,0.5900
565,person,1113.5116,624.6899,1140.8311,685.8484,0.5765
565,person,224.7631,576.9435,250.4963,638.8911,0.5475
565,person,189.9703,568.5424,219.9527,631.2300,0.5160
565,person,323.3524,647.3908,354.3564,724.1224,0.5008
565,person,550.5760,430.9775,569.5731,482.3990,0.4929
565,person,1388.8341,442.3943,1407.1146,483.4038,0.4323
565,person,512.1341,354.6777,535.2805,402.1477,0.4230
566,person,1245.9797,636.8705,1277.7581,700.5808,0.7690
566,person,960.5909,547.5470,994.8209,606.3127,0.7418
566,person,859.3486,463.6766,880.5460,518.6102,0.7170
566,person,507.1801,464.7836,523.8779,519.4662,0.6974
566,person,777.8586,549.7305,808.0417,608.5701,0.6880
566,person,828.3049,776.9742,857.5671,845.6402,0.6834
566,person,761.8279,424.1078,787.3178,471.4535,0.6574
566,person,1109.6301,623.9355,1136.0197,683.3024,0.6399
566,person,319.9662,647.5556,351.1884,724.2805,0.6055
566,person,999.0643,509.4567,1024.2972,558.6904,0.6002
566,person,1560.3282,550.9363,1591.9447,607.6782,0.5984
566,person,349.1220,640.0021,376.8799,715.8925,0.5924
566,person,219.8759,575.9055,247.1581,639.6742,0.5781
566,person,1690.9725,580.5901,1732.0376,647.2262,0.5629
566,person,190.4211,446.4712,211.5552,498.4921,0.5517
566,person,188.4738,570.7890,215.5312,630.0769,0.4695
566,person,1771.7938,622.7667,1801.6455,677.1722,0.4448
566,person,507.6441,355.9260,530.8467,402.3174,0.4205
566,person,551.5215,433.2679,566.1420,480.0904,0.4188
566,person,1133.2277,477.2670,1158.7985,533.9809,0.4125
566,person,1389.1973,441.5856,1411.4933,485.7430,0.4056
567,person,1242.4663,635.1896,1274.9877,697.9937,0.7790
567,person,774.2192,550.2276,801.3913,608.7021,0.7782
567,person,963.3569,549.4604,991.2918,606.0023,0.7261
567,person,503.6767,463.2697,523.1236,519.5405,0.7002
567,person,1001.4207,509.8711,1022.5115,558.0840,0.6836
567,person,762.5187,425.8456,786.8824,470.6350,0.6736
567,person,1103.5262,624.0736,1132.1484,685.6696,0.6696
567,person,826.3303,776.6346,854.6553,845.3572,0.6645
567,person,315.8281,648.1978,346.2666,723.7524,0.6424
567,person,549.9850,433.5949,564.4256,481.6143,0.6389
567,person,1557.0205,549.1498,1588.4663,608.1689,0.5829
567,person,346.7783,640.6727,375.5818,716.2469,0.5706
567,person,217.7372,576.8815,243.1173,640.7176,0.5622
